case_id,pipeline,end_ns,end_to_end_ms,model_batch_id,model_batch_size,model_ms,policy_ms,retrieval_ms,start_ns,validation_ms
V2C-1043,C1_NAIVE_RAG,12470637564599,13028.017391,batch-000034,16,13028.002393,0.0,0.003195,12457609562206,0.011803
V2C-1045,C1_NAIVE_RAG,12470637564599,13028.008895,batch-000034,16,13028.002393,0.0,0.003228,12457609562206,0.003274
V2C-1046,C1_NAIVE_RAG,12470637564599,13028.016545,batch-000034,16,13028.002393,0.0,0.00326,12457609562206,0.010892
V2C-1047,C1_NAIVE_RAG,12470637564599,13028.016457000002,batch-000034,16,13028.002393,0.0,0.003268,12457609562206,0.010796
V2C-1049,C1_NAIVE_RAG,12470637564599,13028.008711999999,batch-000034,16,13028.002393,0.0,0.003173,12457609562206,0.003146
V2C-1050,C1_NAIVE_RAG,12470637564599,13028.01078,batch-000034,16,13028.002393,0.0,0.003328,12457609562206,0.005059
V2C-1055,C1_NAIVE_RAG,12470637564599,13028.009282,batch-000034,16,13028.002393,0.0,0.003408,12457609562206,0.003481
V2C-1057,C1_NAIVE_RAG,12470637564599,13028.008603000002,batch-000034,16,13028.002393,0.0,0.003188,12457609562206,0.003022
V2C-1061,C1_NAIVE_RAG,12470637564599,13028.008583,batch-000034,16,13028.002393,0.0,0.003229,12457609562206,0.002961
V2C-1065,C1_NAIVE_RAG,12470637564599,13028.00867,batch-000034,16,13028.002393,0.0,0.003308,12457609562206,0.002969
V2C-1070,C1_NAIVE_RAG,12470637564599,13028.011303000001,batch-000034,16,13028.002393,0.0,0.003354,12457609562206,0.005556
V2C-1074,C1_NAIVE_RAG,12470637564599,13028.016648,batch-000034,16,13028.002393,0.0,0.003264,12457609562206,0.010991
V2C-1076,C1_NAIVE_RAG,12470637564599,13028.010215000002,batch-000034,16,13028.002393,0.0,0.003264,12457609562206,0.004558
V2C-1077,C1_NAIVE_RAG,12470637564599,13028.008823,batch-000034,16,13028.002393,0.0,0.003431,12457609562206,0.002999
V2C-1079,C1_NAIVE_RAG,12470637564599,13028.008544,batch-000034,16,13028.002393,0.0,0.003175,12457609562206,0.002976
V2C-1080,C1_NAIVE_RAG,12483869120597,13231.244636000001,batch-000035,16,13231.236251,0.0,0.003328,12470637884346,0.005057
V2C-1082,C1_NAIVE_RAG,12483869120597,13231.248085,batch-000035,16,13231.236251,0.0,0.003218,12470637884346,0.008616
V2C-1087,C1_NAIVE_RAG,12483869120597,13231.242686000001,batch-000035,16,13231.236251,0.0,0.003199,12470637884346,0.003236
V2C-1088,C1_NAIVE_RAG,12483869120597,13231.243933,batch-000035,16,13231.236251,0.0,0.003277,12470637884346,0.004405
V2C-1091,C1_NAIVE_RAG,12483869120597,13231.242799,batch-000035,16,13231.236251,0.0,0.003402,12470637884346,0.003146
V2C-1093,C1_NAIVE_RAG,12483869120597,13231.242484,batch-000035,16,13231.236251,0.0,0.003157,12470637884346,0.003076
V2C-1095,C1_NAIVE_RAG,12483869120597,13231.242541,batch-000035,16,13231.236251,0.0,0.003203,12470637884346,0.003087
V2C-1096,C1_NAIVE_RAG,12483869120597,13231.243945999999,batch-000035,16,13231.236251,0.0,0.003383,12470637884346,0.004312
V2C-1104,C1_NAIVE_RAG,12483869120597,13231.245930000001,batch-000035,16,13231.236251,0.0,0.003446,12470637884346,0.006233
V2C-1107,C1_NAIVE_RAG,12483869120597,13231.249935,batch-000035,16,13231.236251,0.0,0.003212,12470637884346,0.010472
V2C-1109,C1_NAIVE_RAG,12483869120597,13231.249775,batch-000035,16,13231.236251,0.0,0.003314,12470637884346,0.01021
V2C-1110,C1_NAIVE_RAG,12483869120597,13231.249876000002,batch-000035,16,13231.236251,0.0,0.003263,12470637884346,0.010362
V2C-1115,C1_NAIVE_RAG,12483869120597,13231.249521000002,batch-000035,16,13231.236251,0.0,0.003371,12470637884346,0.009899
V2C-1116,C1_NAIVE_RAG,12483869120597,13231.24455,batch-000035,16,13231.236251,0.0,0.003265,12470637884346,0.005034
V2C-1118,C1_NAIVE_RAG,12483869120597,13231.249718,batch-000035,16,13231.236251,0.0,0.003346,12470637884346,0.010121
V2C-1119,C1_NAIVE_RAG,12483869120597,13231.249459,batch-000035,16,13231.236251,0.0,0.00322,12470637884346,0.009988
V2C-1120,C1_NAIVE_RAG,12498634844776,14765.448503,batch-000036,16,14765.440604,0.0,0.003273,12483869404172,0.004626
V2C-1123,C1_NAIVE_RAG,12498634844776,14765.453678999998,batch-000036,16,14765.440604,0.0,0.003319,12483869404172,0.009756
V2C-1127,C1_NAIVE_RAG,12498634844776,14765.453511,batch-000036,16,14765.440604,0.0,0.003188,12483869404172,0.009719
V2C-1128,C1_NAIVE_RAG,12498634844776,14765.44895,batch-000036,16,14765.440604,0.0,0.003288,12483869404172,0.005058
V2C-1130,C1_NAIVE_RAG,12498634844776,14765.453578,batch-000036,16,14765.440604,0.0,0.003257,12483869404172,0.009717
V2C-1133,C1_NAIVE_RAG,12498634844776,14765.453801999998,batch-000036,16,14765.440604,0.0,0.003249,12483869404172,0.009949
V2C-1139,C1_NAIVE_RAG,12498634844776,14765.453448999999,batch-000036,16,14765.440604,0.0,0.003181,12483869404172,0.009664
V2C-1141,C1_NAIVE_RAG,12498634844776,14765.453491999999,batch-000036,16,14765.440604,0.0,0.003201,12483869404172,0.009687
V2C-1154,C1_NAIVE_RAG,12498634844776,14765.458977,batch-000036,16,14765.440604,0.0,0.005105,12483869404172,0.013268
V2C-1155,C1_NAIVE_RAG,12498634844776,14765.453155,batch-000036,16,14765.440604,0.0,0.005325,12483869404172,0.007226
V2C-1156,C1_NAIVE_RAG,12498634844776,14765.456907,batch-000036,16,14765.440604,0.0,0.005219,12483869404172,0.011084
V2C-1158,C1_NAIVE_RAG,12498634844776,14765.456520999998,batch-000036,16,14765.440604,0.0,0.005,12483869404172,0.010917
V2C-1160,C1_NAIVE_RAG,12498634844776,14765.456660999998,batch-000036,16,14765.440604,0.0,0.005118,12483869404172,0.010939
V2C-1162,C1_NAIVE_RAG,12498634844776,14765.456415999999,batch-000036,16,14765.440604,0.0,0.004965,12483869404172,0.010847
V2C-1163,C1_NAIVE_RAG,12498634844776,14765.456594,batch-000036,16,14765.440604,0.0,0.004986,12483869404172,0.011004
V2C-1164,C1_NAIVE_RAG,12498634844776,14765.47583,batch-000036,16,14765.440604,0.0,0.023523,12483869404172,0.011703
V2C-1171,C1_NAIVE_RAG,12510902207269,12267.00786,batch-000037,8,12266.997131,0.0,0.004953,12498635210138,0.005776
V2C-1173,C1_NAIVE_RAG,12510902207269,12267.008353,batch-000037,8,12266.997131,0.0,0.005233,12498635210138,0.005989
V2C-1175,C1_NAIVE_RAG,12510902207269,12267.007814,batch-000037,8,12266.997131,0.0,0.004966,12498635210138,0.005717
V2C-1178,C1_NAIVE_RAG,12510902207269,12267.026804000001,batch-000037,8,12266.997131,0.0,0.005085,12498635210138,0.024588
V2C-1187,C1_NAIVE_RAG,12510902207269,12267.012122,batch-000037,8,12266.997131,0.0,0.005116,12498635210138,0.009875
V2C-1190,C1_NAIVE_RAG,12510902207269,12267.015905,batch-000037,8,12266.997131,0.0,0.005147,12498635210138,0.013627
V2C-1194,C1_NAIVE_RAG,12510902207269,12267.013469,batch-000037,8,12266.997131,0.0,0.005012,12498635210138,0.011326
V2C-1199,C1_NAIVE_RAG,12510902207269,12267.007953,batch-000037,8,12266.997131,0.0,0.005045,12498635210138,0.005777
EXT-ADVERSARIAL-0002,C2_RAG_EXISTENCE_CHECK,12647171993150,14098.917273000001,batch-000000,8,14098.780127,0.0,0.038092,12633073213023,0.099054
EXT-ADVERSARIAL-0003,C2_RAG_EXISTENCE_CHECK,12647171993150,14098.805383,batch-000000,8,14098.780127,0.0,0.01164,12633073213023,0.013616
EXT-ADVERSARIAL-0005,C2_RAG_EXISTENCE_CHECK,12647171993150,14098.803302,batch-000000,8,14098.780127,0.0,0.007147,12633073213023,0.016028
EXT-ADVERSARIAL-0014,C2_RAG_EXISTENCE_CHECK,12647171993150,14098.788507,batch-000000,8,14098.780127,0.0,0.004926,12633073213023,0.003454
EXT-ADVERSARIAL-0015,C2_RAG_EXISTENCE_CHECK,12647171993150,14098.78975,batch-000000,8,14098.780127,0.0,0.005291,12633073213023,0.004332
EXT-ADVERSARIAL-0018,C2_RAG_EXISTENCE_CHECK,12647171993150,14098.798444,batch-000000,8,14098.780127,0.0,0.004918,12633073213023,0.013399
EXT-ADVERSARIAL-0021,C2_RAG_EXISTENCE_CHECK,12647171993150,14098.789061,batch-000000,8,14098.780127,0.0,0.004573,12633073213023,0.004361
EXT-ADVERSARIAL-0025,C2_RAG_EXISTENCE_CHECK,12647171993150,14098.789326,batch-000000,8,14098.780127,0.0,0.004393,12633073213023,0.004806
EXT-ADVERSARIAL-0026,C2_RAG_EXISTENCE_CHECK,12658722082961,11549.832644999999,batch-000001,8,11549.818334,0.0,0.00414,12647172264627,0.010171
EXT-ADVERSARIAL-0028,C2_RAG_EXISTENCE_CHECK,12658722082961,11549.825474,batch-000001,8,11549.818334,0.0,0.004157,12647172264627,0.002983
EXT-ADVERSARIAL-0029,C2_RAG_EXISTENCE_CHECK,12658722082961,11549.832179,batch-000001,8,11549.818334,0.0,0.003929,12647172264627,0.009916
EXT-ADVERSARIAL-0031,C2_RAG_EXISTENCE_CHECK,12658722082961,11549.826968,batch-000001,8,11549.818334,0.0,0.004141,12647172264627,0.004493
EXT-ADVERSARIAL-0032,C2_RAG_EXISTENCE_CHECK,12658722082961,11549.826495,batch-000001,8,11549.818334,0.0,0.003846,12647172264627,0.004315
EXT-ADVERSARIAL-0034,C2_RAG_EXISTENCE_CHECK,12658722082961,11549.827088999999,batch-000001,8,11549.818334,0.0,0.003883,12647172264627,0.004872
EXT-ADVERSARIAL-0039,C2_RAG_EXISTENCE_CHECK,12658722082961,11549.827808999999,batch-000001,8,11549.818334,0.0,0.003899,12647172264627,0.005576
EXT-ADVERSARIAL-0044,C2_RAG_EXISTENCE_CHECK,12658722082961,11549.825193,batch-000001,8,11549.818334,0.0,0.003741,12647172264627,0.003118
EXT-ADVERSARIAL-0050,C2_RAG_EXISTENCE_CHECK,12670342442086,11620.091359000002,batch-000002,8,11620.083542,0.0,0.003597,12658722358544,0.00422
EXT-ADVERSARIAL-0051,C2_RAG_EXISTENCE_CHECK,12670342442086,11620.096922,batch-000002,8,11620.083542,0.0,0.003855,12658722358544,0.009525
EXT-ADVERSARIAL-0056,C2_RAG_EXISTENCE_CHECK,12670342442086,11620.097652999999,batch-000002,8,11620.083542,0.0,0.004173,12658722358544,0.009938
EXT-ADVERSARIAL-0058,C2_RAG_EXISTENCE_CHECK,12670342442086,11620.096443999999,batch-000002,8,11620.083542,0.0,0.003802,12658722358544,0.0091
EXT-ADVERSARIAL-0061,C2_RAG_EXISTENCE_CHECK,12670342442086,11620.091517,batch-000002,8,11620.083542,0.0,0.003875,12658722358544,0.0041
EXT-ADVERSARIAL-0063,C2_RAG_EXISTENCE_CHECK,12670342442086,11620.091662,batch-000002,8,11620.083542,0.0,0.004176,12658722358544,0.003944
EXT-ADVERSARIAL-0071,C2_RAG_EXISTENCE_CHECK,12670342442086,11620.091403,batch-000002,8,11620.083542,0.0,0.003838,12658722358544,0.004023
EXT-ADVERSARIAL-0073,C2_RAG_EXISTENCE_CHECK,12670342442086,11620.096671000001,batch-000002,8,11620.083542,0.0,0.004009,12658722358544,0.00912
EXT-ADVERSARIAL-0076,C2_RAG_EXISTENCE_CHECK,12682180281463,11837.598523,batch-000003,8,11837.590795,0.0,0.003686,12670342690668,0.004042
EXT-ADVERSARIAL-0078,C2_RAG_EXISTENCE_CHECK,12682180281463,11837.603407999999,batch-000003,8,11837.590795,0.0,0.00369,12670342690668,0.008923
EXT-ADVERSARIAL-0082,C2_RAG_EXISTENCE_CHECK,12682180281463,11837.59868,batch-000003,8,11837.590795,0.0,0.003845,12670342690668,0.00404
EXT-ADVERSARIAL-0084,C2_RAG_EXISTENCE_CHECK,12682180281463,11837.603463,batch-000003,8,11837.590795,0.0,0.003721,12670342690668,0.008947
EXT-ADVERSARIAL-0085,C2_RAG_EXISTENCE_CHECK,12682180281463,11837.603233999998,batch-000003,8,11837.590795,0.0,0.003764,12670342690668,0.008675
EXT-ADVERSARIAL-0089,C2_RAG_EXISTENCE_CHECK,12682180281463,11837.603041,batch-000003,8,11837.590795,0.0,0.003666,12670342690668,0.00858
EXT-ADVERSARIAL-0093,C2_RAG_EXISTENCE_CHECK,12682180281463,11837.598555,batch-000003,8,11837.590795,0.0,0.003875,12670342690668,0.003885
EXT-ADVERSARIAL-0095,C2_RAG_EXISTENCE_CHECK,12682180281463,11837.599558,batch-000003,8,11837.590795,0.0,0.004454,12670342690668,0.004309
EXT-ADVERSARIAL-0097,C2_RAG_EXISTENCE_CHECK,12693633926290,11453.392616,batch-000004,8,11453.383321,0.0,0.004251,12682180542969,0.005044
EXT-ADVERSARIAL-0098,C2_RAG_EXISTENCE_CHECK,12693633926290,11453.396034,batch-000004,8,11453.383321,0.0,0.003528,12682180542969,0.009185
EXT-AMBIGUOUS-0003,C2_RAG_EXISTENCE_CHECK,12633069415689,0.002232,,,0.0,0.002232,0.0,12633069413457,0.0
EXT-AMBIGUOUS-0004,C2_RAG_EXISTENCE_CHECK,12633069441529,0.001751,,,0.0,0.001751,0.0,12633069439778,0.0
EXT-AMBIGUOUS-0014,C2_RAG_EXISTENCE_CHECK,12633069447046,0.001098,,,0.0,0.001098,0.0,12633069445948,0.0
EXT-AMBIGUOUS-0015,C2_RAG_EXISTENCE_CHECK,12633069451134,0.00092,,,0.0,0.00092,0.0,12633069450214,0.0
EXT-AMBIGUOUS-0024,C2_RAG_EXISTENCE_CHECK,12633069454676,0.001092,,,0.0,0.001092,0.0,12633069453584,0.0
EXT-AMBIGUOUS-0026,C2_RAG_EXISTENCE_CHECK,12633069458214,0.000969,,,0.0,0.000969,0.0,12633069457245,0.0
EXT-AMBIGUOUS-0028,C2_RAG_EXISTENCE_CHECK,12633069461834,0.000973,,,0.0,0.000973,0.0,12633069460861,0.0
EXT-AMBIGUOUS-0033,C2_RAG_EXISTENCE_CHECK,12633069465546,0.001051,,,0.0,0.001051,0.0,12633069464495,0.0
EXT-AMBIGUOUS-0035,C2_RAG_EXISTENCE_CHECK,12633069469380,0.000944,,,0.0,0.000944,0.0,12633069468436,0.0
EXT-AMBIGUOUS-0039,C2_RAG_EXISTENCE_CHECK,12633069473599,0.001745,,,0.0,0.001745,0.0,12633069471854,0.0
EXT-AMBIGUOUS-0041,C2_RAG_EXISTENCE_CHECK,12633069477720,0.001442,,,0.0,0.001442,0.0,12633069476278,0.0
EXT-AMBIGUOUS-0044,C2_RAG_EXISTENCE_CHECK,12633069482122,0.00188,,,0.0,0.00188,0.0,12633069480242,0.0
EXT-AMBIGUOUS-0049,C2_RAG_EXISTENCE_CHECK,12633069486050,0.00137,,,0.0,0.00137,0.0,12633069484680,0.0
EXT-AMBIGUOUS-0050,C2_RAG_EXISTENCE_CHECK,12633069490524,0.002008,,,0.0,0.002008,0.0,12633069488516,0.0
EXT-INVALID_ENTITY-0004,C2_RAG_EXISTENCE_CHECK,12633069494133,0.001195,,,0.0,0.001195,0.0,12633069492938,0.0
EXT-INVALID_ENTITY-0006,C2_RAG_EXISTENCE_CHECK,12633069498149,0.001472,,,0.0,0.001472,0.0,12633069496677,0.0
EXT-INVALID_ENTITY-0009,C2_RAG_EXISTENCE_CHECK,12633069501958,0.001379,,,0.0,0.001379,0.0,12633069500579,0.0
EXT-INVALID_ENTITY-0011,C2_RAG_EXISTENCE_CHECK,12633069506366,0.001799,,,0.0,0.001799,0.0,12633069504567,0.0
EXT-INVALID_ENTITY-0013,C2_RAG_EXISTENCE_CHECK,12633069510227,0.001166,,,0.0,0.001166,0.0,12633069509061,0.0
EXT-INVALID_ENTITY-0022,C2_RAG_EXISTENCE_CHECK,12633069513968,0.001413,,,0.0,0.001413,0.0,12633069512555,0.0
EXT-INVALID_ENTITY-0026,C2_RAG_EXISTENCE_CHECK,12633069517326,0.001129,,,0.0,0.001129,0.0,12633069516197,0.0
EXT-INVALID_ENTITY-0033,C2_RAG_EXISTENCE_CHECK,12633069521225,0.001494,,,0.0,0.001494,0.0,12633069519731,0.0
EXT-INVALID_ENTITY-0034,C2_RAG_EXISTENCE_CHECK,12633069524715,0.001133,,,0.0,0.001133,0.0,12633069523582,0.0
EXT-INVALID_ENTITY-0035,C2_RAG_EXISTENCE_CHECK,12633069528107,0.001201,,,0.0,0.001201,0.0,12633069526906,0.0
EXT-INVALID_ENTITY-0036,C2_RAG_EXISTENCE_CHECK,12633069544832,0.002025,,,0.0,0.002025,0.0,12633069542807,0.0
EXT-INVALID_ENTITY-0037,C2_RAG_EXISTENCE_CHECK,12633069550210,0.002203,,,0.0,0.002203,0.0,12633069548007,0.0
EXT-INVALID_ENTITY-0038,C2_RAG_EXISTENCE_CHECK,12633069554269,0.001329,,,0.0,0.001329,0.0,12633069552940,0.0
EXT-INVALID_ENTITY-0039,C2_RAG_EXISTENCE_CHECK,12633069558351,0.001182,,,0.0,0.001182,0.0,12633069557169,0.0
EXT-INVALID_ENTITY-0040,C2_RAG_EXISTENCE_CHECK,12633069562345,0.001267,,,0.0,0.001267,0.0,12633069561078,0.0
EXT-INVALID_ENTITY-0042,C2_RAG_EXISTENCE_CHECK,12633069566572,0.00137,,,0.0,0.00137,0.0,12633069565202,0.0
EXT-INVALID_ENTITY-0043,C2_RAG_EXISTENCE_CHECK,12633069570440,0.001314,,,0.0,0.001314,0.0,12633069569126,0.0
EXT-INVALID_ENTITY-0045,C2_RAG_EXISTENCE_CHECK,12633069574320,0.001407,,,0.0,0.001407,0.0,12633069572913,0.0
EXT-INVALID_ENTITY-0047,C2_RAG_EXISTENCE_CHECK,12633069578449,0.001687,,,0.0,0.001687,0.0,12633069576762,0.0
EXT-INVALID_ENTITY-0050,C2_RAG_EXISTENCE_CHECK,12633069582146,0.001074,,,0.0,0.001074,0.0,12633069581072,0.0
EXT-INVALID_ENTITY-0053,C2_RAG_EXISTENCE_CHECK,12633069585322,0.000841,,,0.0,0.000841,0.0,12633069584481,0.0
EXT-INVALID_ENTITY-0054,C2_RAG_EXISTENCE_CHECK,12633069588420,0.000895,,,0.0,0.000895,0.0,12633069587525,0.0
EXT-INVALID_ENTITY-0065,C2_RAG_EXISTENCE_CHECK,12633069591733,0.001084,,,0.0,0.001084,0.0,12633069590649,0.0
EXT-INVALID_ENTITY-0066,C2_RAG_EXISTENCE_CHECK,12633069594839,0.000951,,,0.0,0.000951,0.0,12633069593888,0.0
EXT-INVALID_ENTITY-0069,C2_RAG_EXISTENCE_CHECK,12633069597957,0.000847,,,0.0,0.000847,0.0,12633069597110,0.0
EXT-INVALID_ENTITY-0070,C2_RAG_EXISTENCE_CHECK,12633069600966,0.000905,,,0.0,0.000905,0.0,12633069600061,0.0
EXT-INVALID_ENTITY-0073,C2_RAG_EXISTENCE_CHECK,12633069604389,0.001072,,,0.0,0.001072,0.0,12633069603317,0.0
EXT-INVALID_ENTITY-0077,C2_RAG_EXISTENCE_CHECK,12633069608170,0.000943,,,0.0,0.000943,0.0,12633069607227,0.0
EXT-INVALID_ENTITY-0078,C2_RAG_EXISTENCE_CHECK,12633069611401,0.000879,,,0.0,0.000879,0.0,12633069610522,0.0
EXT-INVALID_ENTITY-0079,C2_RAG_EXISTENCE_CHECK,12633069614460,0.000956,,,0.0,0.000956,0.0,12633069613504,0.0
EXT-INVALID_ENTITY-0080,C2_RAG_EXISTENCE_CHECK,12633069617519,0.000974,,,0.0,0.000974,0.0,12633069616545,0.0
EXT-INVALID_ENTITY-0083,C2_RAG_EXISTENCE_CHECK,12633069620600,0.000931,,,0.0,0.000931,0.0,12633069619669,0.0
EXT-INVALID_ENTITY-0084,C2_RAG_EXISTENCE_CHECK,12633069623570,0.00084,,,0.0,0.00084,0.0,12633069622730,0.0
EXT-INVALID_ENTITY-0086,C2_RAG_EXISTENCE_CHECK,12633069626669,0.000847,,,0.0,0.000847,0.0,12633069625822,0.0
EXT-INVALID_ENTITY-0093,C2_RAG_EXISTENCE_CHECK,12633069629742,0.000972,,,0.0,0.000972,0.0,12633069628770,0.0
EXT-INVALID_ENTITY-0098,C2_RAG_EXISTENCE_CHECK,12633069632977,0.001086,,,0.0,0.001086,0.0,12633069631891,0.0
EXT-NUMERIC_PROVENANCE-0008,C2_RAG_EXISTENCE_CHECK,12693633926290,11453.40011,batch-000004,8,11453.383321,0.0,0.008196,12682180542969,0.008593
EXT-NUMERIC_PROVENANCE-0009,C2_RAG_EXISTENCE_CHECK,12693633926290,11453.392455,batch-000004,8,11453.383321,0.0,0.004902,12682180542969,0.004232
EXT-NUMERIC_PROVENANCE-0012,C2_RAG_EXISTENCE_CHECK,12693633926290,11453.390371999998,batch-000004,8,11453.383321,0.0,0.004275,12682180542969,0.002776
EXT-NUMERIC_PROVENANCE-0013,C2_RAG_EXISTENCE_CHECK,12693633926290,11453.390061999999,batch-000004,8,11453.383321,0.0,0.003826,12682180542969,0.002915
EXT-NUMERIC_PROVENANCE-0015,C2_RAG_EXISTENCE_CHECK,12693633926290,11453.401273999998,batch-000004,8,11453.383321,0.0,0.015311,12682180542969,0.002642
EXT-NUMERIC_PROVENANCE-0016,C2_RAG_EXISTENCE_CHECK,12693633926290,11453.389605999999,batch-000004,8,11453.383321,0.0,0.003664,12682180542969,0.002621
EXT-NUMERIC_PROVENANCE-0017,C2_RAG_EXISTENCE_CHECK,12705202859463,11568.684102000001,batch-000005,8,11568.670318,0.0,0.003815,12693634189145,0.009969
EXT-NUMERIC_PROVENANCE-0018,C2_RAG_EXISTENCE_CHECK,12705202859463,11568.682848,batch-000005,8,11568.670318,0.0,0.003844,12693634189145,0.008686
EXT-NUMERIC_PROVENANCE-0019,C2_RAG_EXISTENCE_CHECK,12705202859463,11568.676490000002,batch-000005,8,11568.670318,0.0,0.003558,12693634189145,0.002614
EXT-NUMERIC_PROVENANCE-0020,C2_RAG_EXISTENCE_CHECK,12705202859463,11568.677800000001,batch-000005,8,11568.670318,0.0,0.003522,12693634189145,0.00396
EXT-NUMERIC_PROVENANCE-0021,C2_RAG_EXISTENCE_CHECK,12705202859463,11568.677930000002,batch-000005,8,11568.670318,0.0,0.003714,12693634189145,0.003898
EXT-NUMERIC_PROVENANCE-0029,C2_RAG_EXISTENCE_CHECK,12705202859463,11568.683104,batch-000005,8,11568.670318,0.0,0.004164,12693634189145,0.008622
EXT-NUMERIC_PROVENANCE-0031,C2_RAG_EXISTENCE_CHECK,12705202859463,11568.683035,batch-000005,8,11568.670318,0.0,0.004509,12693634189145,0.008208
EXT-NUMERIC_PROVENANCE-0033,C2_RAG_EXISTENCE_CHECK,12705202859463,11568.68166,batch-000005,8,11568.670318,0.0,0.004275,12693634189145,0.007067
EXT-NUMERIC_PROVENANCE-0035,C2_RAG_EXISTENCE_CHECK,12716831668102,11628.546608,batch-000006,8,11628.537793,0.0,0.004193,12705203130309,0.004622
EXT-NUMERIC_PROVENANCE-0038,C2_RAG_EXISTENCE_CHECK,12716831668102,11628.550582999998,batch-000006,8,11628.537793,0.0,0.003807,12705203130309,0.008983
EXT-NUMERIC_PROVENANCE-0039,C2_RAG_EXISTENCE_CHECK,12716831668102,11628.545952,batch-000006,8,11628.537793,0.0,0.004032,12705203130309,0.004127
EXT-NUMERIC_PROVENANCE-0047,C2_RAG_EXISTENCE_CHECK,12716831668102,11628.551567999999,batch-000006,8,11628.537793,0.0,0.003845,12705203130309,0.00993
EXT-PAIR-0001-KO,C2_RAG_EXISTENCE_CHECK,12716831668102,11628.550147,batch-000006,8,11628.537793,0.0,0.004068,12705203130309,0.008286
EXT-PAIR-0004-EN,C2_RAG_EXISTENCE_CHECK,12716831668102,11628.545612,batch-000006,8,11628.537793,0.0,0.003806,12705203130309,0.004013
EXT-PAIR-0004-KO,C2_RAG_EXISTENCE_CHECK,12716831668102,11628.544651,batch-000006,8,11628.537793,0.0,0.004193,12705203130309,0.002665
EXT-PAIR-0007-EN,C2_RAG_EXISTENCE_CHECK,12716831668102,11628.544380000001,batch-000006,8,11628.537793,0.0,0.003538,12705203130309,0.003049
EXT-PAIR-0009-EN,C2_RAG_EXISTENCE_CHECK,12728271515075,11439.606287999999,batch-000007,8,11439.59257,0.0,0.004049,12716831922505,0.009669
EXT-PAIR-0010-EN,C2_RAG_EXISTENCE_CHECK,12728271515075,11439.60049,batch-000007,8,11439.59257,0.0,0.004031,12716831922505,0.003889
EXT-PAIR-0013-EN,C2_RAG_EXISTENCE_CHECK,12728271515075,11439.602067000002,batch-000007,8,11439.59257,0.0,0.003574,12716831922505,0.005923
EXT-PAIR-0013-KO,C2_RAG_EXISTENCE_CHECK,12728271515075,11439.598918,batch-000007,8,11439.59257,0.0,0.003614,12716831922505,0.002734
EXT-PAIR-0021-KO,C2_RAG_EXISTENCE_CHECK,12728271515075,11439.600427000001,batch-000007,8,11439.59257,0.0,0.003697,12716831922505,0.00416
EXT-PAIR-0026-EN,C2_RAG_EXISTENCE_CHECK,12728271515075,11439.598822,batch-000007,8,11439.59257,0.0,0.003678,12716831922505,0.002574
EXT-PAIR-0026-KO,C2_RAG_EXISTENCE_CHECK,12728271515075,11439.601062000002,batch-000007,8,11439.59257,0.0,0.003697,12716831922505,0.004795
EXT-PAIR-0027-KO,C2_RAG_EXISTENCE_CHECK,12728271515075,11439.605053000001,batch-000007,8,11439.59257,0.0,0.003776,12716831922505,0.008707
EXT-PAIR-0029-KO,C2_RAG_EXISTENCE_CHECK,12739879447550,11607.701568999999,batch-000008,8,11607.688847,0.0,0.003998,12728271758703,0.008724
EXT-PAIR-0030-EN,C2_RAG_EXISTENCE_CHECK,12739879447550,11607.695975999999,batch-000008,8,11607.688847,0.0,0.003481,12728271758703,0.003648
EXT-PAIR-0034-EN,C2_RAG_EXISTENCE_CHECK,12739879447550,11607.696283,batch-000008,8,11607.688847,0.0,0.003426,12728271758703,0.00401
EXT-PAIR-0035-KO,C2_RAG_EXISTENCE_CHECK,12739879447550,11607.694784,batch-000008,8,11607.688847,0.0,0.003496,12728271758703,0.002441
EXT-PAIR-0039-KO,C2_RAG_EXISTENCE_CHECK,12739879447550,11607.69618,batch-000008,8,11607.688847,0.0,0.003575,12728271758703,0.003758
EXT-PAIR-0040-EN,C2_RAG_EXISTENCE_CHECK,12739879447550,11607.695971,batch-000008,8,11607.688847,0.0,0.003606,12728271758703,0.003518
EXT-PAIR-0041-EN,C2_RAG_EXISTENCE_CHECK,12739879447550,11607.694874,batch-000008,8,11607.688847,0.0,0.003628,12728271758703,0.002399
EXT-PAIR-0043-KO,C2_RAG_EXISTENCE_CHECK,12739879447550,11607.695366,batch-000008,8,11607.688847,0.0,0.003699,12728271758703,0.00282
EXT-PAIR-0047-KO,C2_RAG_EXISTENCE_CHECK,12751514340826,11634.660933,batch-000009,8,11634.648523,0.0,0.003861,12739879692303,0.008549
EXT-PAIR-0048-EN,C2_RAG_EXISTENCE_CHECK,12751514340826,11634.654916,batch-000009,8,11634.648523,0.0,0.003976,12739879692303,0.002417
EXT-PAIR-0049-KO,C2_RAG_EXISTENCE_CHECK,12751514340826,11634.654724,batch-000009,8,11634.648523,0.0,0.003781,12739879692303,0.00242
EXT-PAIR-0055-EN,C2_RAG_EXISTENCE_CHECK,12751514340826,11634.660115,batch-000009,8,11634.648523,0.0,0.003584,12739879692303,0.008008
EXT-PAIR-0056-EN,C2_RAG_EXISTENCE_CHECK,12751514340826,11634.654439,batch-000009,8,11634.648523,0.0,0.003548,12739879692303,0.002368
EXT-PAIR-0063-KO,C2_RAG_EXISTENCE_CHECK,12751514340826,11634.657197999999,batch-000009,8,11634.648523,0.0,0.004335,12739879692303,0.00434
